Healthy, Infected, Recovered, Immune
17449,15450,67101,0
17397,15439,67164,0
17354,15438,67208,0
17322,15425,67253,0
17283,15403,67314,0
17253,15379,67368,0
17202,15343,67455,0
17178,15312,67510,0
17127,15304,67569,0
17113,15272,67615,0
17074,15225,67701,0
17015,15202,67783,0
16971,15164,67865,0
16937,15127,67936,0
16916,15088,67996,0
16847,15084,68069,0
16804,15064,68132,0
16749,15017,68234,0
16696,14968,68336,0
16654,14945,68401,0
16629,14899,68472,0
16591,14849,68560,0
16545,14837,68618,0
16480,14818,68702,0
16431,14799,68770,0
16373,14787,68840,0
16332,14758,68910,0
16299,14732,68969,0
16260,14718,69022,0
16223,14675,69102,0
16175,14621,69204,0
16134,14584,69282,0
16108,14519,69373,0
16068,14467,69465,0
16056,14402,69542,0
16011,14381,69608,0
15992,14363,69645,0
15941,14340,69719,0
15913,14316,69771,0
15892,14280,69828,0
15842,14254,69904,0
15798,14219,69983,0
15743,14224,70033,0
15728,14133,70139,0
15680,14122,70198,0
15634,14090,70276,0
15589,14020,70391,0
15568,13958,70474,0
15544,13906,70550,0
15521,13850,70629,0
15489,13777,70734,0
15457,13736,70807,0
15402,13705,70893,0
15347,13639,71014,0
15322,13592,71086,0
15287,13556,71157,0
15265,13523,71212,0
15241,13489,71270,0
15211,13460,71329,0
15171,13432,71397,0
15149,13388,71463,0
15118,13373,71509,0
15079,13327,71594,0
15052,13294,71654,0
15023,13262,71715,0
14998,13229,71773,0
14981,13264,71755,0
14953,13343,71704,0
14960,13403,71637,0
14947,13486,71567,0
14916,13581,71503,0
14884,13654,71462,0
14855,13668,71477,0
14820,13635,71545,0
14777,13587,71636,0
14758,13539,71703,0
14723,13500,71777,0
14703,13430,71867,0
14655,13422,71923,0
14646,13387,71967,0
14608,13365,72027,0
14597,13302,72101,0
14577,13248,72175,0
14560,13185,72255,0
14547,13138,72315,0
14546,13081,72373,0
14546,13008,72446,0
14529,12930,72541,0
14509,12876,72615,0
14482,12834,72684,0
14439,12788,72773,0
14432,12743,72825,0
14395,12712,72893,0
14360,12669,72971,0
14349,12602,73049,0
14332,12555,73113,0
14315,12498,73187,0
14296,12473,73231,0
14284,12450,73266,0
14253,12436,73311,0
14225,12393,73382,0
14189,12349,73462,0
14162,12304,73534,0
14139,12239,73622,0
14112,12198,73690,0
14083,12175,73742,0
14045,12131,73824,0
14031,12067,73902,0
13995,12039,73966,0
13974,11999,74027,0
13943,11949,74108,0
13883,11935,74182,0
13893,11873,74234,0
13865,11832,74303,0
13852,11751,74397,0
13831,11714,74455,0
13805,11681,74514,0
13751,11664,74585,0
13726,11630,74644,0
13697,11608,74695,0
13686,11547,74767,0
13678,11496,74826,0
13646,11462,74892,0
13607,11417,74976,0
13579,11377,75044,0
13558,11317,75125,0
13529,11278,75193,0
13482,11265,75253,0
13442,11250,75308,0
13418,11233,75349,0
13386,11198,75416,0
13366,11155,75479,0
13342,11135,75523,0
13316,11104,75580,0
13286,11079,75635,0
13260,11057,75683,0
13226,11031,75743,0
13204,10971,75825,0
13179,10940,75881,0
13174,10907,75919,0
13148,10886,75966,0
13117,10873,76010,0
13098,10854,76048,0
13073,10836,76091,0
13045,10824,76131,0
13008,10807,76185,0
12964,10775,76261,0
12925,10746,76329,0
12907,10696,76397,0
12893,10659,76448,0
12858,10628,76514,0
12835,10588,76577,0
12797,10568,76635,0
12753,10546,76701,0
12732,10526,76742,0
12711,10500,76789,0
12693,10500,76807,0
12669,10466,76865,0
12667,10409,76924,0
12652,10382,76966,0
12644,10341,77015,0
12635,10299,77066,0
12606,10263,77131,0
12585,10235,77180,0
12580,10185,77235,0
12571,10131,77298,0
12526,10124,77350,0
12500,10120,77380,0
12494,10092,77414,0
12462,10089,77449,0
12464,10054,77482,0
12452,10044,77504,0
12441,10001,77558,0
12408,9989,77603,0
12393,9951,77656,0
12378,9934,77688,0
12364,9897,77739,0
12355,9881,77764,0
12315,9878,77807,0
12312,9843,77845,0
12290,9836,77874,0
12252,9824,77924,0
12247,9799,77954,0
12232,9780,77988,0
12230,9755,78015,0
12221,9743,78036,0
12203,9746,78051,0
12179,9744,78077,0
12143,9761,78096,0
12127,9775,78098,0
12109,9780,78111,0
12102,9757,78141,0
12091,9744,78165,0
12078,9734,78188,0
12088,9707,78205,0
12059,9683,78258,0
12044,9642,78314,0
12063,9600,78337,0
12037,9592,78371,0
12020,9560,78420,0
12016,9530,78454,0
12020,9499,78481,0
12018,9495,78487,0
12013,9498,78489,0
12013,9492,78495,0
11999,9486,78515,0
11986,9500,78514,0
11993,9482,78525,0
11976,9498,78526,0
11968,9498,78534,0
11933,9527,78540,0
11928,9532,78540,0
11943,9514,78543,0
11949,9487,78564,0
11959,9467,78574,0
11991,9443,78566,0
11988,9437,78575,0
11995,9422,78583,0
11997,9403,78600,0
12009,9387,78604,0
12000,9379,78621,0
12022,9367,78611,0
12025,9360,78615,0
12047,9337,78616,0
12040,9324,78636,0
12044,9321,78635,0
12051,9299,78650,0
12062,9279,78659,0
12078,9241,78681,0
12093,9211,78696,0
12109,9215,78676,0
12124,9188,78688,0
12152,9187,78661,0
12156,9181,78663,0
12158,9162,78680,0
12133,9178,78689,0
12164,9165,78671,0
12151,9177,78672,0
12162,9187,78651,0
12177,9182,78641,0
12211,9155,78634,0
12230,9126,78644,0
12242,9098,78660,0
12273,9097,78630,0
12318,9080,78602,0
12341,9080,78579,0
12365,9085,78550,0
12370,9083,78547,0
12408,9068,78524,0
12435,9060,78505,0
12444,9038,78518,0
12472,9026,78502,0
12478,9015,78507,0
12525,8985,78490,0
12571,8955,78474,0
12605,8919,78476,0
12652,8911,78437,0
12657,8928,78415,0
12704,8905,78391,0
12754,8899,78347,0
12802,8894,78304,0
12837,8905,78258,0
12908,8877,78215,0
12935,8878,78187,0
12957,8884,78159,0
12953,8864,78183,0
12995,8857,78148,0
13017,8846,78137,0
13076,8827,78097,0
13087,8824,78089,0
13138,8828,78034,0
13190,8818,77992,0
13222,8838,77940,0
13252,8868,77880,0
13288,8875,77837,0
13309,8880,77811,0
13336,8850,77814,0
13384,8862,77754,0
13439,8866,77695,0
13490,8879,77631,0
13535,8880,77585,0
13574,8887,77539,0
13588,8888,77524,0
13641,8903,77456,0
13669,8928,77403,0
13721,8935,77344,0
13772,8939,77289,0
13811,8964,77225,0
14551,8561,76888,0
14609,8580,76811,0
14648,8586,76766,0
14686,8605,76709,0
14736,8622,76642,0
14764,8635,76601,0
14792,8666,76542,0
14834,8656,76510,0
14864,8681,76455,0
14853,8718,76429,0
14888,8727,76385,0
14923,8751,76326,0
14935,8799,76266,0
14954,8845,76201,0
15001,8857,76142,0
15039,8879,76082,0
15080,8899,76021,0
15107,8903,75990,0
15150,8922,75928,0
15224,8929,75847,0
15263,8947,75790,0
15277,8982,75741,0
15302,9004,75694,0
15348,9025,75627,0
15376,9036,75588,0
15395,9079,75526,0
15390,9140,75470,0
15432,9136,75432,0
15480,9163,75357,0
15496,9217,75287,0
15537,9248,75215,0
15561,9286,75153,0
15604,9313,75083,0
15663,9329,75008,0
15672,9363,74965,0
15718,9388,74894,0
15745,9426,74829,0
15760,9479,74761,0
15805,9480,74715,0
15854,9499,74647,0
15884,9521,74595,0
15902,9589,74509,0
15891,9634,74475,0
15933,9687,74380,0
15950,9719,74331,0
15972,9763,74265,0
16011,9800,74189,0
16013,9852,74135,0
16042,9873,74085,0
16079,9911,74010,0
16100,9955,73945,0
16082,10025,73893,0
16108,10049,73843,0
16138,10092,73770,0
16136,10135,73729,0
16150,10180,73670,0
16191,10218,73591,0
16193,10279,73528,0
16217,10330,73453,0
16249,10364,73387,0
16283,10405,73312,0
16336,10450,73214,0
16347,10496,73157,0
16375,10525,73100,0
16406,10571,73023,0
16417,10606,72977,0
16464,10668,72868,0
16501,10690,72809,0
16517,10747,72736,0
16530,10818,72652,0
16546,10882,72572,0
16556,10938,72506,0
16596,10980,72424,0
16599,11054,72347,0
16637,11092,72271,0
16663,11136,72201,0
16679,11183,72138,0
16705,11221,72074,0
16733,11266,72001,0
16769,11302,71929,0
16774,11352,71874,0
16804,11403,71793,0
16822,11470,71708,0
16824,11533,71643,0
16860,11585,71555,0
16878,11631,71491,0
16888,11679,71433,0
16938,11727,71335,0
16966,11810,71224,0
17066,11831,71103,0
17101,11876,71023,0
17139,11933,70928,0
17165,11963,70872,0
17214,12010,70776,0
17262,12077,70661,0
17298,12109,70593,0
17340,12165,70495,0
17369,12232,70399,0
17427,12276,70297,0
17441,12334,70225,0
17494,12384,70122,0
17533,12449,70018,0
17569,12485,69946,0
17604,12535,69861,0
17650,12569,69781,0
17638,12635,69727,0
17677,12706,69617,0
17717,12748,69535,0
17773,12799,69428,0
17789,12881,69330,0
17856,12907,69237,0
17891,12963,69146,0
17917,13025,69058,0
17945,13085,68970,0
18006,13123,68871,0
18035,13177,68788,0
18119,13213,68668,0
18153,13304,68543,0
18188,13404,68408,0
18240,13518,68242,0
18283,13650,68067,0
18318,13786,67896,0
18402,13903,67695,0
18425,13995,67580,0
18482,14046,67472,0
18520,14050,67430,0
18548,14093,67359,0
18610,14144,67246,0
18666,14151,67183,0
18736,14187,67077,0
18753,14227,67020,0
18798,14275,66927,0
18820,14329,66851,0
18861,14366,66773,0
18914,14382,66704,0
18949,14402,66649,0
18981,14459,66560,0
19001,14490,66509,0
19052,14501,66447,0
19123,14531,66346,0
19179,14552,66269,0
19197,14585,66218,0
19255,14618,66127,0
19283,14673,66044,0
19334,14718,65948,0
19364,14750,65886,0
19404,14792,65804,0
19488,14802,65710,0
19524,14851,65625,0
19591,14878,65531,0
19611,14922,65467,0
19664,14930,65406,0
19686,14977,65337,0
19734,15010,65256,0
19804,15002,65194,0
19816,15058,65126,0
19844,15086,65070,0
19878,15133,64989,0
19901,15183,64916,0
19954,15209,64837,0
19967,15241,64792,0
19986,15287,64727,0
20038,15288,64674,0
20094,15282,64624,0
20147,15300,64553,0
20186,15313,64501,0
20265,15322,64413,0
20298,15341,64361,0
20323,15358,64319,0
20377,15394,64229,0
20406,15429,64165,0
20478,15442,64080,0
20557,15442,64001,0
20572,15491,63937,0
20595,15524,63881,0
20659,15548,63793,0
20683,15583,63734,0
20693,15615,63692,0
20744,15635,63621,0
20798,15667,63535,0
20830,15703,63467,0
20875,15742,63383,0
20885,15790,63325,0
20924,15805,63271,0
20957,15836,63207,0
21013,15876,63111,0
21050,15903,63047,0
21051,15968,62981,0
21131,15977,62892,0
21140,16020,62840,0
21169,16051,62780,0
21198,16080,62722,0
21288,16062,62650,0
21316,16084,62600,0
21343,16115,62542,0
21381,16132,62487,0
21402,16145,62453,0
21462,16118,62420,0
21511,16161,62328,0
21529,16191,62280,0
21554,16214,62232,0
21560,16240,62200,0
21574,16279,62147,0
21619,16307,62074,0
21617,16345,62038,0
21673,16370,61957,0
21712,16375,61913,0
21762,16379,61859,0
21787,16392,61821,0
21782,16450,61768,0
21799,16465,61736,0
21811,16476,61713,0
21825,16513,61662,0
21830,16545,61625,0
21839,16590,61571,0
21852,16645,61503,0
21856,16654,61490,0
21813,16703,61484,0
21867,16737,61396,0
21866,16784,61350,0
21873,16789,61338,0
21887,16814,61299,0
21881,16849,61270,0
21890,16856,61254,0
21894,16876,61230,0
21879,16908,61213,0
21890,16937,61173,0
21874,16965,61161,0
21871,17004,61125,0
21859,17055,61086,0
21870,17059,61071,0
21881,17055,61064,0
21903,17077,61020,0
21897,17098,61005,0
21894,17132,60974,0
21893,17153,60954,0
21857,17213,60930,0
21852,17232,60916,0
21861,17274,60865,0
21813,17354,60833,0
21819,17407,60774,0
21784,17458,60758,0
21792,17486,60722,0
21794,17537,60669,0
21766,17603,60631,0
21749,17635,60616,0
21700,17702,60598,0
21687,17751,60562,0
21662,17812,60526,0
21613,17909,60478,0
21578,17987,60435,0
21563,18034,60403,0
21549,18089,60362,0
21521,18150,60329,0
21462,18223,60315,0
21427,18278,60295,0
21368,18351,60281,0
21362,18360,60278,0
21347,18378,60275,0
21308,18410,60282,0
21264,18489,60247,0
21241,18500,60259,0
21222,18530,60248,0
21211,18572,60217,0
21171,18624,60205,0
21122,18690,60188,0
21093,18738,60169,0
21063,18772,60165,0
21029,18798,60173,0
21007,18819,60174,0
20976,18851,60173,0
20967,18877,60156,0
20963,18910,60127,0
20942,18954,60104,0
20905,19005,60090,0
20890,19058,60052,0
20854,19105,60041,0
20845,19121,60034,0
20836,19158,60006,0
20818,19197,59985,0
20798,19243,59959,0
20766,19285,59949,0
20707,19336,59957,0
20669,19363,59968,0
20618,19412,59970,0
20589,19421,59990,0
20579,19454,59967,0
20562,19493,59945,0
20557,19537,59906,0
20527,19594,59879,0
20501,19632,59867,0
20462,19673,59865,0
20453,19684,59863,0
20427,19700,59873,0
20421,19701,59878,0
20417,19715,59868,0
20384,19749,59867,0
20387,19777,59836,0
20426,19749,59825,0
20407,19770,59823,0
20391,19768,59841,0
20369,19767,59864,0
20369,19766,59865,0
20355,19784,59861,0
20308,19823,59869,0
20293,19864,59843,0
20278,19846,59876,0
21106,18926,59968,0
21061,18981,59958,0
21050,19017,59933,0
20984,19078,59938,0
20931,19129,59940,0
20919,19163,59918,0
20886,19195,59919,0
20902,19182,59916,0
20894,19184,59922,0
20891,19165,59944,0
20859,19165,59976,0
20885,19124,59991,0
20899,19144,59957,0
20852,19176,59972,0
20823,19203,59974,0
20831,19191,59978,0
20785,19243,59972,0
20763,19251,59986,0
20781,19253,59966,0
20759,19240,60001,0
20745,19230,60025,0
20728,19233,60039,0
20690,19229,60081,0
20672,19235,60093,0
20632,19235,60133,0
20611,19251,60138,0
20575,19252,60173,0
20552,19242,60206,0
20530,19230,60240,0
20513,19199,60288,0
20525,19154,60321,0
20484,19165,60351,0
20503,19139,60358,0
20491,19100,60409,0
20481,19048,60471,0
20447,19041,60512,0
20436,19008,60556,0
20411,18998,60591,0
20401,18993,60606,0
20430,18957,60613,0
20408,18933,60659,0
20385,18911,60704,0
20365,18918,60717,0
20377,18873,60750,0
20377,18815,60808,0
20392,18756,60852,0
20376,18711,60913,0
20361,18639,61000,0
20370,18586,61044,0
20357,18551,61092,0
20348,18509,61143,0
20353,18437,61210,0
20338,18363,61299,0
20331,18321,61348,0
20313,18267,61420,0
20313,18188,61499,0
20301,18102,61597,0
20321,18021,61658,0
20307,17952,61741,0
20291,17896,61813,0
20286,17833,61881,0
20289,17734,61977,0
20290,17670,62040,0
20283,17635,62082,0
20277,17560,62163,0
20251,17536,62213,0
20245,17485,62270,0
20231,17448,62321,0
20207,17393,62400,0
20173,17356,62471,0
20143,17303,62554,0
20130,17259,62611,0
20134,17197,62669,0
20148,17111,62741,0
20153,17078,62769,0
20150,17019,62831,0
20140,16984,62876,0
20122,16963,62915,0
20100,16961,62939,0
20112,16904,62984,0
20103,16860,63037,0
20103,16807,63090,0
20107,16739,63154,0
20121,16671,63208,0
20157,16597,63246,0
20175,16545,63280,0
20178,16492,63330,0
20164,16439,63397,0
20170,16351,63479,0
20161,16271,63568,0
20194,16218,63588,0
20223,16133,63644,0
20247,16082,63671,0
20288,16016,63696,0
20288,15991,63721,0
20317,15912,63771,0
20338,15823,63839,0
20360,15771,63869,0
20381,15694,63925,0
20408,15643,63949,0
20430,15616,63954,0
20461,15554,63985,0
20463,15527,64010,0
20481,15468,64051,0
20485,15413,64102,0
20495,15409,64096,0
20544,15344,64112,0
20563,15279,64158,0
20580,15214,64206,0
20568,15166,64266,0
20585,15126,64289,0
20572,15075,64353,0
20577,15023,64400,0
20600,14991,64409,0
20616,14994,64390,0
20633,15054,64313,0
20636,15165,64199,0
20633,15266,64101,0
20651,15368,63981,0
20671,15470,63859,0
20685,15551,63764,0
20686,15556,63758,0
20718,15487,63795,0
20721,15429,63850,0
20712,15378,63910,0
20727,15291,63982,0
20747,15183,64070,0
20770,15090,64140,0
20786,15042,64172,0
20792,14973,64235,0
20788,14903,64309,0
20791,14877,64332,0
20806,14821,64373,0
20842,14749,64409,0
20872,14716,64412,0
20880,14653,64467,0
20913,14555,64532,0
20930,14466,64604,0
20932,14395,64673,0
20931,14321,64748,0
20935,14260,64805,0
20923,14220,64857,0
20921,14164,64915,0
20923,14123,64954,0
20943,14084,64973,0
20964,14005,65031,0
20976,13911,65113,0
20953,13853,65194,0
20956,13788,65256,0
20959,13735,65306,0
20933,13703,65364,0
20958,13641,65401,0
20954,13609,65437,0
20957,13572,65471,0
20983,13534,65483,0
20987,13500,65513,0
20983,13433,65584,0
20993,13382,65625,0
21003,13347,65650,0
21006,13271,65723,0
21015,13242,65743,0
21025,13199,65776,0
21038,13157,65805,0
21024,13137,65839,0
21035,13084,65881,0
21031,13030,65939,0
20992,13029,65979,0
21023,12984,65993,0
21035,12960,66005,0
21029,12946,66025,0
21029,12929,66042,0
21045,12879,66076,0
21045,12844,66111,0
21030,12816,66154,0
21031,12784,66185,0
21018,12762,66220,0
20991,12747,66262,0
20989,12713,66298,0
20966,12690,66344,0
20948,12683,66369,0
20954,12677,66369,0
20937,12669,66394,0
20893,12645,66462,0
20900,12612,66488,0
20889,12599,66512,0
20890,12570,66540,0
20875,12555,66570,0
20863,12520,66617,0
20848,12487,66665,0
20834,12462,66704,0
20827,12443,66730,0
20816,12392,66792,0
20802,12377,66821,0
20793,12333,66874,0
20787,12303,66910,0
20739,12283,66978,0
20716,12291,66993,0
20727,12277,66996,0
20716,12250,67034,0
20708,12243,67049,0
20713,12205,67082,0
20704,12145,67151,0
20669,12132,67199,0
20647,12102,67251,0
20629,12078,67293,0
20635,12038,67327,0
20614,12036,67350,0
20611,12026,67363,0
20587,12027,67386,0
20576,11995,67429,0
20556,11989,67455,0
20544,11968,67488,0
20548,11958,67494,0
20555,11913,67532,0
20536,11898,67566,0
20520,11892,67588,0
20531,11864,67605,0
20525,11872,67603,0
20512,11852,67636,0
20503,11848,67649,0
20496,11829,67675,0
20486,11814,67700,0
20476,11787,67737,0
20464,11787,67749,0
20461,11782,67757,0
20455,11747,67798,0
20461,11725,67814,0
20467,11716,67817,0
20450,11714,67836,0
20454,11685,67861,0
20448,11669,67883,0
20448,11635,67917,0
20428,11635,67937,0
20398,11637,67965,0
20365,11638,67997,0
20360,11619,68021,0
20330,11607,68063,0
20330,11579,68091,0
20313,11576,68111,0
20320,11569,68111,0
20308,11575,68117,0
20308,11532,68160,0
20293,11523,68184,0
20275,11497,68228,0
20243,11509,68248,0
20218,11508,68274,0
20196,11506,68298,0
20167,11509,68324,0
20155,11486,68359,0
20113,11498,68389,0
20092,11489,68419,0
20069,11504,68427,0
20042,11518,68440,0
20014,11523,68463,0
19994,11549,68457,0
19967,11541,68492,0
19947,11532,68521,0
19933,11537,68530,0
19912,11538,68550,0
19892,11550,68558,0
19866,11573,68561,0
19850,11561,68589,0
19844,11551,68605,0
19813,11577,68610,0
19787,11592,68621,0
19791,11590,68619,0
19798,11562,68640,0
19791,11539,68670,0
19789,11524,68687,0
19783,11528,68689,0
19787,11535,68678,0
19768,11518,68714,0
19770,11493,68737,0
19780,11472,68748,0
19745,11483,68772,0
19728,11494,68778,0
19707,11492,68801,0
19686,11500,68814,0
19665,11503,68832,0
19650,11485,68865,0
19632,11496,68872,0
19631,11494,68875,0
19615,11501,68884,0
19604,11498,68898,0
19594,11488,68918,0
19576,11471,68953,0
19550,11471,68979,0
19535,11461,69004,0
19513,11454,69033,0
19493,11473,69034,0
19466,11472,69062,0
19454,11441,69105,0
19433,11435,69132,0
19406,11452,69142,0
19389,11433,69178,0
19377,11425,69198,0
19348,11420,69232,0
19333,11418,69249,0
19292,11422,69286,0
19279,11407,69314,0
19246,11403,69351,0
19230,11395,69375,0
19228,11360,69412,0
19223,11343,69434,0
19767,10646,69587,0
19735,10648,69617,0
19699,10664,69637,0
19663,10680,69657,0
19634,10686,69680,0
19601,10675,69724,0
19536,10693,69771,0
19499,10710,69791,0
19475,10702,69823,0
19434,10722,69844,0
19406,10734,69860,0
19391,10750,69859,0
19361,10764,69875,0
19327,10775,69898,0
19276,10787,69937,0
19263,10782,69955,0
19235,10787,69978,0
19209,10797,69994,0
19167,10807,70026,0
19141,10789,70070,0
19124,10779,70097,0
19125,10736,70139,0
19086,10777,70137,0
19047,10780,70173,0
19007,10797,70196,0
18991,10805,70204,0
18962,10816,70222,0
18926,10848,70226,0
18891,10864,70245,0
18841,10902,70257,0
18788,10903,70309,0
18757,10920,70323,0
18741,10939,70320,0
18694,10969,70337,0
18643,10986,70371,0
18610,10993,70397,0
18570,11008,70422,0
18521,11029,70450,0
18499,11042,70459,0
18487,11043,70470,0
18446,11066,70488,0
18418,11091,70491,0
18380,11119,70501,0
18337,11135,70528,0
18298,11155,70547,0
18240,11176,70584,0
18179,11207,70614,0
18149,11221,70630,0
18126,11231,70643,0
18071,11255,70674,0
18032,11270,70698,0
17972,11314,70714,0
17931,11329,70740,0
17903,11345,70752,0
17890,11347,70763,0
17849,11370,70781,0
17818,11358,70824,0
17785,11350,70865,0
17742,11380,70878,0
17695,11385,70920,0
17631,11402,70967,0
17609,11402,70989,0
17587,11393,71020,0
17538,11402,71060,0
17500,11414,71086,0
17452,11427,71121,0
17435,11398,71167,0
17382,11445,71173,0
17351,11460,71189,0
17298,11473,71229,0
17263,11488,71249,0
17219,11509,71272,0
17173,11529,71298,0
17152,11523,71325,0
17118,11527,71355,0
17095,11522,71383,0
17045,11563,71392,0
16983,11622,71395,0
16951,11641,71408,0
16905,11688,71407,0
16886,11690,71424,0
16872,11702,71426,0
16829,11733,71438,0
16769,11793,71438,0
16740,11819,71441,0
16693,11851,71456,0
16655,11871,71474,0
16634,11883,71483,0
16618,11890,71492,0
16591,11915,71494,0
16551,11945,71504,0
16532,11987,71481,0
16516,12007,71477,0
16491,12019,71490,0
16480,12035,71485,0
16461,12054,71485,0
16422,12084,71494,0
16390,12104,71506,0
16369,12131,71500,0
16353,12147,71500,0
16311,12174,71515,0
16305,12177,71518,0
16270,12207,71523,0
16250,12222,71528,0
16234,12233,71533,0
16205,12240,71555,0
16188,12245,71567,0
16165,12267,71568,0
16139,12308,71553,0
16126,12310,71564,0
16099,12329,71572,0
16070,12376,71554,0
16048,12377,71575,0
16015,12404,71581,0
16002,12461,71537,0
15991,12512,71497,0
15992,12584,71424,0
15983,12690,71327,0
15955,12815,71230,0
15922,12926,71152,0
15928,13050,71022,0
15915,13164,70921,0
15907,13254,70839,0
15894,13302,70804,0
15890,13310,70800,0
15884,13311,70805,0
15879,13306,70815,0
15874,13328,70798,0
15857,13344,70799,0
15855,13323,70822,0
15846,13334,70820,0
15847,13339,70814,0
15858,13330,70812,0
15856,13320,70824,0
15868,13300,70832,0
15878,13296,70826,0
15864,13320,70816,0
15869,13316,70815,0
15880,13323,70797,0
15879,13342,70779,0
15862,13371,70767,0
15843,13371,70786,0
15834,13392,70774,0
15807,13423,70770,0
15798,13466,70736,0
15786,13487,70727,0
15787,13494,70719,0
15803,13506,70691,0
15813,13486,70701,0
15815,13508,70677,0
15799,13517,70684,0
15793,13541,70666,0
15776,13533,70691,0
15771,13547,70682,0
15812,13531,70657,0
15811,13542,70647,0
15809,13544,70647,0
15824,13546,70630,0
15858,13535,70607,0
15857,13541,70602,0
15845,13557,70598,0
15847,13557,70596,0
15854,13565,70581,0
15835,13590,70575,0
15813,13613,70574,0
15822,13634,70544,0
15822,13641,70537,0
15828,13641,70531,0
15816,13628,70556,0
15838,13620,70542,0
15843,13620,70537,0
15851,13631,70518,0
15877,13626,70497,0
15879,13650,70471,0
15901,13642,70457,0
15906,13634,70460,0
15905,13636,70459,0
15892,13641,70467,0
15911,13661,70428,0
15914,13679,70407,0
15935,13694,70371,0
15945,13687,70368,0
15950,13696,70354,0
15949,13718,70333,0
15942,13725,70333,0
15966,13732,70302,0
15971,13739,70290,0
15964,13778,70258,0
15973,13794,70233,0
15990,13796,70214,0
15974,13826,70200,0
15962,13857,70181,0
15964,13875,70161,0
15999,13874,70127,0
16001,13881,70118,0
16029,13893,70078,0
16034,13914,70052,0
16031,13913,70056,0
16041,13944,70015,0
16021,13976,70003,0
16035,13997,69968,0
16042,13980,69978,0
16034,14025,69941,0
16027,14028,69945,0
16026,14028,69946,0
16012,14042,69946,0
16010,14074,69916,0
15978,14136,69886,0
15965,14146,69889,0
15978,14147,69875,0
15990,14151,69859,0
16007,14148,69845,0
16003,14157,69840,0
16016,14171,69813,0
16008,14208,69784,0
16005,14218,69777,0
16014,14195,69791,0
16035,14185,69780,0
16040,14195,69765,0
16040,14238,69722,0
16067,14249,69684,0
16077,14267,69656,0
16066,14288,69646,0
16075,14309,69616,0
16054,14331,69615,0
16063,14342,69595,0
16072,14323,69605,0
16098,14321,69581,0
16128,14320,69552,0
16136,14321,69543,0
16149,14360,69491,0
16156,14372,69472,0
16144,14420,69436,0
16150,14449,69401,0
16175,14465,69360,0
16156,14514,69330,0
16138,14546,69316,0
16105,14569,69326,0
16142,14567,69291,0
16132,14596,69272,0
16118,14628,69254,0
16133,14641,69226,0
16136,14681,69183,0
16121,14708,69171,0
16146,14717,69137,0
16138,14736,69126,0
16132,14759,69109,0
16117,14787,69096,0
16133,14782,69085,0
16125,14770,69105,0
16134,14790,69076,0
16135,14799,69066,0
16119,14834,69047,0
16137,14830,69033,0
16132,14869,68999,0
16126,14889,68985,0
16147,14908,68945,0
16146,14929,68925,0
16117,14977,68906,0
16122,15010,68868,0
16114,15049,68837,0
16124,15074,68802,0
16140,15078,68782,0
16132,15121,68747,0
16144,15136,68720,0
16132,15151,68717,0
16128,15182,68690,0
16136,15202,68662,0
16116,15242,68642,0
16116,15258,68626,0
16144,15254,68602,0
16173,15250,68577,0
16203,15247,68550,0
16210,15275,68515,0
16256,15271,68473,0
16282,15270,68448,0
16325,15271,68404,0
16336,15284,68380,0
16353,15302,68345,0
16357,15340,68303,0
16359,15367,68274,0
16355,15388,68257,0
16397,15403,68200,0
16398,15448,68154,0
16422,15438,68140,0
16448,15446,68106,0
16479,15471,68050,0
16472,15500,68028,0
16475,15508,68017,0
16507,15515,67978,0
16542,15544,67914,0
16566,15528,67906,0
16597,15545,67858,0
16633,15552,67815,0
16637,15572,67791,0
16638,15607,67755,0
16670,15596,67734,0
16686,15573,67741,0
16702,15597,67701,0
16743,15614,67643,0
16773,15635,67592,0
16806,15639,67555,0
16834,15656,67510,0
16858,15650,67492,0
16862,15707,67431,0
16876,15714,67410,0
16903,15713,67384,0
18025,14879,67096,0
18025,14908,67067,0
18014,14961,67025,0
18048,14958,66994,0
18059,14995,66946,0
18106,15020,66874,0
18141,15038,66821,0
18176,15034,66790,0
18211,15041,66748,0
18239,15053,66708,0
18285,15059,66656,0
18353,15028,66619,0
18390,15023,66587,0
18431,15032,66537,0
18433,15055,66512,0
18476,15010,66514,0
18515,15006,66479,0
18567,14992,66441,0
18601,15005,66394,0
18659,15013,66328,0
18687,15009,66304,0
18702,15036,66262,0
18772,15025,66203,0
18818,15031,66151,0
18863,15040,66097,0
18914,15041,66045,0
18952,15041,66007,0
19033,15018,65949,0
19069,15030,65901,0
19104,15029,65867,0
19152,15045,65803,0
19203,15026,65771,0
19248,15028,65724,0
19304,15037,65659,0
19356,15044,65600,0
19414,15055,65531,0
19460,15070,65470,0
19521,15065,65414,0
19573,15053,65374,0
19622,15064,65314,0
19695,15028,65277,0
19737,15001,65262,0
19771,15021,65208,0
19848,14986,65166,0
19901,14943,65156,0
19941,14933,65126,0
19961,14954,65085,0
20012,14941,65047,0
20049,14955,64996,0
20101,14941,64958,0
20084,14961,64955,0
20114,14959,64927,0
20142,14957,64901,0
20160,14972,64868,0
20195,14947,64858,0
20237,14955,64808,0
20252,14961,64787,0
20287,14937,64776,0
20312,14977,64711,0
20329,14965,64706,0
20374,14926,64700,0
20416,14882,64702,0
20452,14844,64704,0
20471,14810,64719,0
20513,14806,64681,0
